disease	SnoRNA	Score
2	163	0.9676788434413749
0	47	0.9671581789178428
0	171	0.9667880615215345
16	75	0.9660021261703265
16	71	0.9660021261703265
5	34	0.9657991439340271
0	73	0.9652483087935041
0	65	0.9652483087935041
0	67	0.9652483087935041
0	74	0.9652483087935041
1	85	0.965180575577748
0	165	0.9633679604938092
6	40	0.9631471842916159
16	47	0.9631021633388469
0	143	0.9623591618294185
4	209	0.9616809298757598
5	104	0.9596507292813846
4	185	0.9595826260880177
0	11	0.959365729343587
0	114	0.9593091898283324
0	10	0.9582954329152792
20	195	0.9581864941037663
20	104	0.9581864941037663
6	44	0.9580878895873982
1	44	0.9580878895873982
0	95	0.9575669870483939
6	119	0.9568880655289151
1	119	0.9568880655289151
0	200	0.9567679168591012
6	205	0.9558449152182819
2	89	0.9553643634856162
6	16	0.9551707670072053
1	16	0.9551707670072053
16	93	0.9547002194458345
9	186	0.9545330516870172
1	196	0.9537966278675986
6	196	0.9537966278675986
20	184	0.9534717200636551
2	4	0.9532435144204127
6	69	0.9531809237422985
0	213	0.9526778849098347
0	157	0.9526055769839489
6	194	0.9524294608241841
1	194	0.9524294608241841
16	212	0.952407523488036
1	35	0.9521864583948217
6	35	0.9521864583948217
16	164	0.9517192438012559
2	7	0.95143335424103
6	133	0.9510724741885852
0	103	0.9510226368286888
0	178	0.9509163196403483
9	137	0.9501568156834564
7	137	0.9501568156834564
0	190	0.9498363635406678
1	33	0.9487630618646024
6	33	0.9487630618646024
6	219	0.9483471272272299
0	155	0.9482301071072904
2	91	0.9481315754802523
4	69	0.9479987785876056
2	36	0.9478756678222945
4	45	0.9477955963548438
1	107	0.9475407265396819
6	107	0.9475407265396819
4	165	0.9474461222960925
2	44	0.9473122212670289
2	17	0.9473122212670289
6	153	0.9469824138959608
6	151	0.9469824138959608
1	199	0.9468162984041959
6	199	0.9468162984041959
2	34	0.9464178428789419
0	216	0.9464064701296628
0	138	0.9462136010795797
2	186	0.9460175309080728
0	163	0.9452572455924757
0	86	0.9451370013275561
23	34	0.9451026716133722
18	197	0.9451026716133722
12	197	0.9451026716133722
8	197	0.9451026716133722
15	197	0.9451026716133722
25	34	0.9451026716133722
15	34	0.9451026716133722
20	34	0.9451026716133722
14	34	0.9451026716133722
8	34	0.9451026716133722
12	34	0.9451026716133722
13	34	0.9451026716133722
25	197	0.9451026716133722
23	197	0.9451026716133722
14	197	0.9451026716133722
20	197	0.9451026716133722
6	218	0.9447726881914051
1	218	0.9447726881914051
16	167	0.9447112950666928
6	42	0.9445690467962418
0	182	0.9439742115632807
24	219	0.9427556901663385
0	193	0.9426829888864343
1	157	0.9407410128324453
24	140	0.9403278628099888
4	21	0.9399715306994954
0	205	0.9398580675745659
4	112	0.939746594920256
0	166	0.9396526620980092
1	22	0.9389861699310029
10	104	0.9384182534341633
11	104	0.9384182534341633
22	104	0.9384182534341633
0	51	0.9381708065311385
0	75	0.9381509885897796
0	71	0.9381509885897796
16	161	0.9381385853285178
4	123	0.9381054766200609
6	124	0.9375010764753555
0	5	0.9368684627057853
16	193	0.936087039171483
6	145	0.9357937125136916
9	92	0.9350867997105554
7	92	0.9350867997105554
16	19	0.9350317113369675
16	99	0.9342983774459498
1	1	0.9340173194130997
6	1	0.9340173194130997
1	23	0.93393676570557
6	23	0.93393676570557
6	99	0.93393676570557
1	99	0.93393676570557
0	149	0.9328757467038183
1	121	0.9299601409882765
0	56	0.9295560781856836
0	58	0.9295560781856836
4	115	0.9294277948216236
20	137	0.9290527226137806
20	43	0.9290527226137806
0	217	0.928537138000185
2	38	0.9277454830171861
5	184	0.927170399111619
0	68	0.9262798676613538
0	66	0.9262798676613538
0	64	0.9262798676613538
1	88	0.925988294195237
0	168	0.9259803540980428
0	72	0.925274169646535
1	192	0.9252472663587777
6	192	0.9252472663587777
2	15	0.9251258168516941
4	86	0.9247403412381024
6	154	0.9246109588019049
1	154	0.9246109588019049
6	170	0.9246109588019049
1	170	0.9246109588019049
6	57	0.9246109588019049
0	85	0.924462418298088
24	209	0.9243909090244011
16	182	0.9241120159609146
16	188	0.9241120159609146
24	137	0.9230612685952715
4	187	0.9223759477415633
6	30	0.9213882109304111
16	186	0.9211225517176987
0	87	0.9200384657411986
0	78	0.9197612842545754
0	80	0.9197612842545754
0	82	0.9197612842545754
16	178	0.9193480808257605
25	195	0.9189651359534439
15	195	0.9189651359534439
8	195	0.9189651359534439
12	195	0.9189651359534439
23	195	0.9189651359534439
18	195	0.9189651359534439
14	195	0.9189651359534439
13	195	0.9189651359534439
18	104	0.9189651359534439
25	104	0.9189651359534439
23	104	0.9189651359534439
12	104	0.9189651359534439
14	104	0.9189651359534439
8	104	0.9189651359534439
13	104	0.9189651359534439
2	16	0.9185448137713391
4	207	0.918516413744309
22	109	0.9180340626535372
11	109	0.9180340626535372
10	109	0.9180340626535372
7	175	0.9175293260406245
9	174	0.9175293260406245
9	175	0.9175293260406245
9	163	0.9175273088500817
7	163	0.9175273088500817
1	20	0.9175201181126174
6	45	0.9175161821484477
1	45	0.9175161821484477
1	4	0.9175161821484477
1	6	0.9175139907139327
6	66	0.9175139741695275
6	68	0.9175139741695275
6	64	0.9175139741695275
1	65	0.9175139741695275
6	74	0.9175139741695275
6	63	0.9175139741695275
1	63	0.9175139741695275
6	65	0.9175139741695275
6	73	0.9175139741695275
6	67	0.9175139741695275
7	150	0.9175064313043484
6	180	0.9174956676088102
11	155	0.9174869827075648
22	155	0.9174869827075648
1	208	0.9174849539039084
6	208	0.9174849539039084
1	207	0.9174849539039084
6	207	0.9174849539039084
6	39	0.9174849539039084
1	62	0.917482503476264
1	59	0.917482503476264
1	52	0.917482503476264
7	149	0.9174809663374468
11	122	0.9174783554595825
10	122	0.9174783554595825
4	212	0.9174728463483541
2	207	0.9174724687634642
19	197	0.9174719596324258
3	34	0.9174719596324258
3	197	0.9174719596324258
9	130	0.9174680509864181
6	137	0.9174675539745661
20	155	0.917467050322933
0	55	0.9174651211513253
0	54	0.9174651211513253
1	48	0.9174486540311221
6	32	0.9174455641064075
1	8	0.91743989241709
6	148	0.9174349169047834
9	86	0.9174163945205326
0	140	0.9174147108201438
16	61	0.9174114484270807
16	37	0.9174114484270807
6	174	0.9174065720712028
7	156	0.9174037301079125
7	87	0.9174021936624682
4	12	0.9169393257553088
24	174	0.9162655731149861
0	97	0.9158153957216917
0	211	0.9156646991041477
6	117	0.9152472272231924
16	17	0.9150053893933022
0	98	0.9140660721928962
1	127	0.9137332420986325
19	165	0.9131578025036153
3	165	0.9131578025036153
0	7	0.9122679878823922
1	214	0.9116162933251508
6	214	0.9116162933251508
0	84	0.909886619098003
2	190	0.9097645790915666
16	70	0.9084446698769054
4	120	0.9078031578117576
16	160	0.9061128333828222
5	165	0.9058565864982999
1	38	0.9056153086274713
6	38	0.9056153086274713
3	130	0.9051872973222969
19	130	0.9051872973222969
6	195	0.9049606505589188
1	195	0.9049606505589188
7	207	0.9042645483686321
9	207	0.9042645483686321
4	33	0.9038776356863087
6	51	0.9038594595441305
6	126	0.9036356358582469
1	126	0.9036356358582469
4	30	0.9031390683636784
6	95	0.9023399040799229
1	95	0.9023399040799229
4	151	0.9018615899599528
16	195	0.9009211866194968
4	111	0.9007037108906617
0	83	0.8998654136009226
20	96	0.8986723822479431
6	138	0.8978176606014043
6	71	0.8978176606014043
6	75	0.8978176606014043
3	43	0.8964842704343462
19	137	0.8964842704343462
16	50	0.8961621072203534
20	17	0.8956252913801912
20	46	0.8954550924568956
0	150	0.8952520158859737
6	118	0.8944499795487806
1	105	0.8944043688936848
6	105	0.8944043688936848
0	109	0.8943440532188246
4	144	0.8933902519865697
26	103	0.893304884181237
16	170	0.8926884727427397
16	200	0.8918296650623077
0	146	0.8915884271055766
6	49	0.8901234238317628
6	53	0.8901234238317628
20	132	0.8886597260378573
20	36	0.8886597260378573
0	61	0.8871687384850058
24	156	0.8849144550362428
1	143	0.8841910184102973
1	144	0.8841910184102973
1	142	0.8841910184102973
1	141	0.8841910184102973
1	140	0.8841910184102973
0	201	0.8832661921547775
0	135	0.8818420449264941
16	92	0.8803203578713876
16	60	0.8791804038017517
16	40	0.8791804038017517
24	130	0.878207002535969
16	12	0.8763518738634034
1	167	0.8763469421428469
1	116	0.8763469421428469
6	167	0.8763469421428469
6	191	0.8754350516789714
1	191	0.8754350516789714
2	51	0.8753979476355479
0	180	0.8753742627319598
0	179	0.8753742627319598
6	181	0.8749392912858875
1	181	0.8749392912858875
0	36	0.8730523557225593
6	104	0.8707494793972085
1	104	0.8707494793972085
24	87	0.8694119358945421
3	103	0.8684204891710069
19	103	0.8684204891710069
25	184	0.8682437324457982
8	184	0.8682437324457982
15	184	0.8682437324457982
12	184	0.8682437324457982
18	184	0.8682437324457982
14	184	0.8682437324457982
23	184	0.8682437324457982
5	209	0.8672368527585131
6	111	0.8669966508249469
9	157	0.8649501526831105
7	157	0.8649501526831105
16	62	0.8636186417701934
16	53	0.8636186417701934
16	49	0.8636186417701934
16	52	0.8636186417701934
0	203	0.862665581716814
4	148	0.8618575047082998
20	35	0.8617694074037139
4	121	0.861449267157292
16	163	0.8609451673357017
6	90	0.8600107765952175
1	90	0.8600107765952175
19	45	0.8594748486430632
3	45	0.8594748486430632
0	132	0.8594573003344492
6	203	0.8588740502880416
6	152	0.8588740502880416
6	24	0.8574128602149746
0	169	0.856798099973525
4	189	0.8555201756935643
4	127	0.8555201756935643
4	57	0.8548967643488328
2	136	0.8529708659413493
0	4	0.8525054381736998
0	142	0.8520910097432847
0	141	0.8520910097432847
0	96	0.851928700400683
16	79	0.8519136549114884
1	202	0.8518000539178612
6	202	0.8518000539178612
17	197	0.8488777864120911
26	197	0.8488777864120911
0	77	0.8475863588051745
16	58	0.845634604660617
16	56	0.845634604660617
0	18	0.8455369445222402
5	155	0.8450801192911387
5	50	0.8450801192911387
7	108	0.8447923612209055
9	108	0.8447923612209055
0	172	0.8446101780654579
1	164	0.8439993246682714
17	137	0.843689492365911
26	137	0.843689492365911
17	43	0.843689492365911
26	43	0.843689492365911
4	37	0.8427510308800611
2	35	0.8426361174804675
24	203	0.8402913078602696
9	197	0.840234611173127
5	17	0.8385174585756651
5	46	0.8382602167382218
24	162	0.8358480890863527
24	118	0.8358480890863527
20	150	0.8358134942560512
20	182	0.8358134942560512
24	108	0.8353378327224247
22	103	0.8350165858809308
11	103	0.8350165858809308
10	103	0.8350165858809308
5	132	0.8343391743016761
5	36	0.8343391743016761
5	215	0.8343391743016761
6	131	0.8336676782468806
20	45	0.8326682168381855
6	123	0.8320666942340779
1	123	0.8320666942340779
16	203	0.8308298595221663
4	135	0.8300335948426438
25	165	0.8294022158348098
14	165	0.8294022158348098
13	165	0.8294022158348098
12	165	0.8294022158348098
18	165	0.8294022158348098
23	165	0.8294022158348098
15	165	0.8294022158348098
8	165	0.8294022158348098
4	188	0.8278664314498883
16	3	0.8276564287157742
7	33	0.8265188923156399
9	33	0.8265188923156399
5	103	0.8258831200769976
15	96	0.8257192781396622
12	96	0.8257192781396622
23	96	0.8257192781396622
14	96	0.8257192781396622
13	96	0.8257192781396622
18	96	0.8257192781396622
8	96	0.8257192781396622
25	96	0.8257192781396622
6	103	0.8256146539048513
1	103	0.8256146539048513
16	125	0.8256020385975914
2	19	0.8227134850563289
1	79	0.8202834566895364
6	79	0.8202834566895364
0	27	0.8198509949198266
16	183	0.8187027557382377
16	85	0.8187027557382377
0	136	0.818023139288673
4	22	0.817209787282065
4	95	0.817209787282065
20	99	0.8171635353251205
24	214	0.8171242719798751
4	2	0.8168408722867302
24	86	0.8154911077382359
0	21	0.815338545056658
0	173	0.8151566577438879
2	182	0.8148295316890452
2	42	0.8128218618457317
4	181	0.8100048755444483
16	110	0.8093172860447567
5	137	0.8085043600571044
5	43	0.8085043600571044
0	199	0.8068845139408917
24	107	0.8067010460709391
20	105	0.8066023924203988
0	1	0.8059054686466964
0	62	0.8050510467223351
24	175	0.8048126163909106
24	205	0.8048126163909106
24	163	0.8048126163909106
24	157	0.8048126163909106
4	141	0.8039894085773671
4	142	0.8039894085773671
0	124	0.8034769482927492
12	209	0.8025931944071465
8	209	0.8025931944071465
23	209	0.8025931944071465
20	209	0.8025931944071465
13	209	0.8025931944071465
25	209	0.8025931944071465
18	209	0.8025931944071465
15	209	0.8025931944071465
4	51	0.8012685539683115
5	45	0.8008268183036565
6	206	0.8008195334388505
1	206	0.8008195334388505
9	182	0.799930015611366
7	182	0.799930015611366
22	3	0.7998811904835913
11	3	0.7998811904835913
10	3	0.7998811904835913
0	153	0.7991664572133391
24	3	0.798496747027826
4	11	0.7969454731937742
4	36	0.7935078262660378
1	200	0.7934681233147599
6	200	0.7934681233147599
1	155	0.7934681233147599
6	161	0.7934681233147599
1	161	0.7934681233147599
6	155	0.7934681233147599
3	35	0.7922807175583227
19	35	0.7922807175583227
5	44	0.7894449659727919
0	215	0.787649369872779
20	56	0.7872921348423084
20	42	0.7872921348423084
20	162	0.7872921348423084
20	32	0.7872921348423084
20	191	0.7872921348423084
20	58	0.7872921348423084
9	203	0.7850963217990881
7	203	0.7850963217990881
24	207	0.7848773482295229
3	160	0.7835569174730971
19	160	0.7835569174730971
0	69	0.7824605246623888
7	118	0.7801437632777412
9	219	0.7801437632777412
7	219	0.7801437632777412
9	118	0.7801437632777412
4	98	0.7787565379164292
26	34	0.7782025526623342
17	34	0.7782025526623342
22	137	0.7759434143415245
11	137	0.7759434143415245
10	137	0.7759434143415245
7	70	0.773940211914822
9	70	0.773940211914822
1	163	0.7734519748751856
22	184	0.7729191528371807
11	184	0.7729191528371807
10	184	0.7729191528371807
4	176	0.7726734365369394
4	87	0.7726734365369394
16	144	0.7698584804109206
2	77	0.7666560181040758
24	143	0.7665905633037119
6	189	0.7657225252589781
20	44	0.7639088213408134
4	40	0.762882612050258
1	146	0.7627029103014138
16	35	0.7611749447338945
16	126	0.7606706595614494
1	11	0.7600950192665196
1	134	0.7600950192665196
6	134	0.7600950192665196
6	156	0.7600950192665196
1	156	0.7600950192665196
7	131	0.7569497715428176
9	131	0.7569497715428176
6	173	0.7562170996253541
5	38	0.7543284162696279
1	87	0.753204717592432
6	87	0.753204717592432
0	15	0.7530865768406648
6	60	0.7528784714421658
1	60	0.7528784714421658
6	85	0.7494578420767296
9	202	0.7487052708242344
7	202	0.7487052708242344
1	197	0.7478536493141612
6	197	0.7478536493141612
1	100	0.7470544068713858
6	100	0.7470544068713858
20	83	0.7448999864613637
4	167	0.7446864605929274
24	124	0.7441934972762511
16	76	0.7439011852716314
10	46	0.7414115664733605
22	46	0.7414115664733605
11	46	0.7414115664733605
11	50	0.7414115664733605
22	50	0.7414115664733605
10	50	0.7414115664733605
6	72	0.7403076750654066
4	183	0.7395214478782337
24	122	0.7383982282958687
23	50	0.7351472283209644
25	50	0.7351472283209644
8	50	0.7351472283209644
12	50	0.7351472283209644
15	50	0.7351472283209644
14	50	0.7351472283209644
13	50	0.7351472283209644
25	155	0.7351472283209644
13	155	0.7351472283209644
23	155	0.7351472283209644
14	155	0.7351472283209644
8	155	0.7351472283209644
15	155	0.7351472283209644
18	155	0.7351472283209644
18	50	0.7351472283209644
12	155	0.7351472283209644
5	92	0.7313963107834206
17	165	0.726893664709706
26	165	0.726893664709706
6	212	0.7268835263740431
1	212	0.7268835263740431
23	46	0.7264493873923636
8	46	0.7264493873923636
25	46	0.7264493873923636
14	46	0.7264493873923636
18	46	0.7264493873923636
12	46	0.7264493873923636
15	46	0.7264493873923636
13	46	0.7264493873923636
17	160	0.7246981888620289
26	160	0.7246981888620289
20	92	0.7246433463270118
23	17	0.7233899807535814
12	17	0.7233899807535814
18	17	0.7233899807535814
13	17	0.7233899807535814
14	17	0.7233899807535814
8	17	0.7233899807535814
25	17	0.7233899807535814
15	17	0.7233899807535814
9	127	0.7231068283152614
7	127	0.7231068283152614
22	96	0.719786234911951
11	96	0.719786234911951
10	96	0.719786234911951
18	132	0.7188520877133181
25	132	0.7188520877133181
14	132	0.7188520877133181
8	132	0.7188520877133181
8	215	0.7188520877133181
23	132	0.7188520877133181
13	132	0.7188520877133181
13	36	0.7188520877133181
12	215	0.7188520877133181
12	132	0.7188520877133181
14	215	0.7188520877133181
13	215	0.7188520877133181
15	215	0.7188520877133181
25	215	0.7188520877133181
23	215	0.7188520877133181
18	215	0.7188520877133181
8	36	0.7188520877133181
12	36	0.7188520877133181
25	36	0.7188520877133181
23	36	0.7188520877133181
18	36	0.7188520877133181
15	36	0.7188520877133181
14	36	0.7188520877133181
6	159	0.717617327015646
1	159	0.717617327015646
16	197	0.716698274809523
5	160	0.7159779983074651
6	88	0.7158250644332756
24	109	0.7150085847470798
4	147	0.714102827406798
3	209	0.7130344018014343
19	209	0.7130344018014343
5	105	0.7110300422351526
24	33	0.7088037017819224
9	215	0.707988490340752
7	215	0.707988490340752
9	205	0.7071905498105392
7	205	0.7071905498105392
2	187	0.706782192868889
4	153	0.7060317187444553
4	152	0.7060317187444553
14	103	0.7043389826177371
13	103	0.7043389826177371
12	103	0.7043389826177371
25	103	0.7043389826177371
8	103	0.7043389826177371
15	103	0.7043389826177371
23	103	0.7043389826177371
20	103	0.7043389826177371
18	103	0.7043389826177371
4	110	0.7025464771606014
0	111	0.7020229562605013
5	83	0.7001231797112626
20	62	0.6951898700385449
20	54	0.6951898700385449
20	118	0.6951898700385449
20	160	0.6948253652969729
0	81	0.6939415512395153
9	201	0.6929903168788628
1	188	0.6912658852482404
4	103	0.6894619844007859
0	0	0.6887283968756877
24	71	0.6880072301475867
24	75	0.6880072301475867
24	69	0.6880072301475867
22	105	0.6879425408944037
10	105	0.6879425408944037
11	105	0.6879425408944037
17	130	0.6863833504640744
26	130	0.6863833504640744
16	24	0.6855268857449422
9	18	0.6844428320214663
7	18	0.6844428320214663
24	150	0.6836497895667076
7	124	0.6805081879814356
9	124	0.6805081879814356
15	43	0.6797253195395814
12	137	0.6797253195395814
14	43	0.6797253195395814
13	137	0.6797253195395814
18	137	0.6797253195395814
13	43	0.6797253195395814
8	43	0.6797253195395814
12	43	0.6797253195395814
15	137	0.6797253195395814
8	137	0.6797253195395814
14	137	0.6797253195395814
23	137	0.6797253195395814
25	137	0.6797253195395814
23	43	0.6797253195395814
25	43	0.6797253195395814
22	209	0.6786611672353601
10	209	0.6786611672353601
11	209	0.6786611672353601
20	106	0.6786534377954583
6	209	0.6784638100112387
1	209	0.6784638100112387
16	159	0.6778374553741077
4	84	0.6776018676444296
24	61	0.6772549832551807
24	215	0.6767533070580398
24	217	0.6759270285935418
18	45	0.6756016346136993
25	45	0.6756016346136993
15	45	0.6756016346136993
8	45	0.6756016346136993
13	45	0.6756016346136993
12	45	0.6756016346136993
23	45	0.6756016346136993
1	183	0.6741926556928297
1	136	0.6723227018270046
6	136	0.6723227018270046
4	219	0.6713203463264967
1	158	0.6646280398456126
6	158	0.6646280398456126
4	190	0.6636199442693099
6	157	0.6624141604331314
19	106	0.6620072398212284
3	106	0.6620072398212284
5	35	0.6594768780065264
9	11	0.6586094649690117
7	11	0.6586094649690117
10	17	0.6540022353045261
11	17	0.6540022353045261
22	17	0.6540022353045261
16	173	0.6499791428122267
16	115	0.6499791428122267
0	102	0.6483455036648137
3	38	0.6474375160204264
19	99	0.6474375160204264
3	99	0.6474375160204264
19	38	0.6474375160204264
5	109	0.6472739582301805
24	127	0.642925754288442
0	131	0.6421514432796201
0	145	0.6421514432796201
9	123	0.641343100813606
7	123	0.641343100813606
20	109	0.6375533482128475
26	104	0.6364584386533527
17	104	0.6364584386533527
4	60	0.6344609015182228
0	210	0.6330576562101683
9	30	0.6275456714173285
7	30	0.6275456714173285
12	44	0.6255850645738896
13	44	0.6255850645738896
15	44	0.6255850645738896
23	44	0.6255850645738896
8	44	0.6255850645738896
25	44	0.6255850645738896
18	44	0.6255850645738896
6	129	0.6236102323985058
24	96	0.6217913954328089
24	120	0.618349446584376
6	147	0.6168332008375649
24	131	0.6155417460753086
1	86	0.6150977669137419
6	86	0.6150977669137419
4	155	0.6133136988055936
26	35	0.6115878564807731
17	35	0.6115878564807731
3	104	0.6106860033527054
19	104	0.6106860033527054
14	38	0.6100120108192699
12	38	0.6100120108192699
8	38	0.6100120108192699
13	38	0.6100120108192699
15	38	0.6100120108192699
23	38	0.6100120108192699
18	38	0.6100120108192699
25	38	0.6100120108192699
4	89	0.6096320350437072
10	83	0.6077064176555219
11	83	0.6077064176555219
