disease,SnoRNA,Score
91,120,0.9709533779197906
82,120,0.9709533779197906
91,60,0.9709533779197906
82,55,0.9709533779197906
110,25,0.970952471041816
11,274,0.9708579796908744
11,152,0.9708251215297145
25,30,0.9708147125780026
91,305,0.9707864443643512
82,289,0.970755487320408
23,289,0.970755487320408
53,289,0.970755487320408
11,148,0.9707554334404712
96,33,0.970690792048692
96,27,0.970690792048692
21,25,0.9706867871724824
37,147,0.970656345277536
78,44,0.9705090945768188
11,278,0.9704651355906008
24,135,0.9704470733224204
21,232,0.970446148794889
29,241,0.9703917715755596
13,43,0.970358698643848
13,31,0.970358698643848
13,41,0.970358698643848
11,236,0.9702809054743876
54,278,0.970221866730976
99,244,0.9700996624572288
9,253,0.9700547224560436
53,253,0.9700547224560436
54,229,0.9700449363358395
47,37,0.9700123299424058
53,138,0.9698188562347037
9,138,0.9698188562347037
23,138,0.9698188562347037
91,104,0.9698170281812608
82,104,0.9698170281812608
82,72,0.9698170281812608
91,72,0.9698170281812608
91,98,0.9698170281812608
21,313,0.9697869819727232
11,228,0.9697829065128784
11,21,0.9697829065128784
11,312,0.9697829065128784
50,32,0.9696916419765126
83,32,0.9696247063786048
16,32,0.9696247063786048
54,284,0.9696031690739976
54,24,0.9696031690739976
54,142,0.9696031690739976
54,191,0.9696031690739976
11,51,0.969555741421442
99,105,0.969466073413426
11,310,0.9693746413620612
96,44,0.96935603561856
54,140,0.969288890200475
110,154,0.9692460425383366
11,267,0.9692067432825184
77,15,0.9691653213796008
34,107,0.969146441864764
21,321,0.9690916977002344
11,15,0.9689879303089706
21,303,0.9689855194030694
71,324,0.968959732536306
23,290,0.968800762660305
53,290,0.968800762660305
9,290,0.968800762660305
11,215,0.9687695186630598
110,4,0.9687005241509496
110,9,0.9687005241509496
110,5,0.9687005241509496
110,7,0.9687005241509496
110,3,0.9687005241509496
91,141,0.9686164819391084
82,141,0.9686164819391084
11,240,0.9684265806280372
7,1,0.968278246606892
11,132,0.9682016566663468
11,217,0.9681590565838244
65,32,0.968108799102644
0,32,0.968108799102644
11,75,0.9679886857011047
29,141,0.967974816773901
82,204,0.967644024351125
53,105,0.9676046881110468
23,105,0.9676046881110468
11,128,0.9675961387143984
11,57,0.9675961387143984
82,128,0.9675884531150436
54,248,0.9675668502352408
29,80,0.9675444086250424
34,80,0.9675444086250424
23,88,0.9675038329326384
82,108,0.9674764718416192
91,108,0.9674764718416192
99,303,0.9674402658910588
23,287,0.967436158133169
11,229,0.9674238379426348
34,133,0.967370726928656
29,133,0.967370726928656
110,263,0.9673050520637528
21,71,0.9672348431950224
67,324,0.9672127895089794
11,290,0.9672033122611174
42,134,0.9671917387713193
54,134,0.9671917387713193
11,323,0.9671610479792326
11,131,0.9671146059264218
99,88,0.9670181940957896
11,222,0.9669392510233936
21,137,0.966899817768232
29,244,0.9668677228141552
6,27,0.96685355097561
9,294,0.9668403892328202
111,135,0.9668014488865004
99,69,0.9667453053422004
29,221,0.9666953060270284
98,32,0.9666614876717304
72,135,0.9665301287919192
21,186,0.9663880316876922
9,144,0.966365245898691
53,144,0.966365245898691
54,246,0.9661705613891975
89,42,0.9659173444842326
15,42,0.9659173444842326
42,262,0.96591490582062
99,49,0.9658627422119314
54,144,0.9657185726755172
11,110,0.9656998232130896
11,114,0.9656998232130896
23,87,0.9656499400523818
99,146,0.9655767052474928
82,57,0.9655101935740512
91,57,0.9655101935740512
82,270,0.9655101935740512
91,270,0.9655101935740512
74,2,0.9654701780543328
77,40,0.9654605655635752
77,301,0.9654605655635752
54,94,0.9654461845590292
42,94,0.9654461845590292
42,99,0.9654461845590292
54,103,0.9654461845590292
42,103,0.9654461845590292
54,99,0.9654461845590292
57,324,0.965439093463278
11,237,0.965403970487381
24,64,0.9653126672523448
11,283,0.9652874793623734
54,73,0.965251322483866
108,32,0.9652033755878572
25,31,0.9651797701877676
25,41,0.9651797701877676
25,43,0.9651797701877676
29,262,0.965166220370128
61,252,0.965150662368661
91,8,0.9651037753592108
29,229,0.9649492914456688
21,154,0.9648907126850929
21,84,0.9648870367047402
21,262,0.9648234944933264
42,50,0.9648002229419932
54,50,0.9648002229419932
53,141,0.9647895326370044
9,141,0.9647895326370044
3,147,0.9647461835955352
110,262,0.9647062277519252
110,36,0.9646670490646104
110,100,0.9646670490646104
54,179,0.9646602315189988
11,107,0.96464511245347
11,101,0.9646320274909104
54,65,0.9644576022113016
82,312,0.9644175134577492
53,312,0.9644175134577492
23,312,0.9644175134577492
29,318,0.9642219082598342
42,314,0.9641574413893544
74,78,0.964121602398452
29,122,0.9640835803988884
53,204,0.9639780902411392
9,204,0.9639780902411392
54,126,0.9639559845146732
11,207,0.9639512270798056
99,242,0.9638055037179984
14,42,0.9635152043143296
14,44,0.9635152043143296
48,42,0.9635152043143296
48,44,0.9635152043143296
101,44,0.9635152043143296
101,42,0.9635152043143296
11,52,0.9634901279228364
85,33,0.9632734244611192
102,147,0.9631812793910594
78,30,0.9630209171197436
57,30,0.9630209171197436
54,217,0.9629349002761576
72,47,0.962917818284782
9,280,0.9628484073536906
21,319,0.96267663522879
21,301,0.962644209355943
9,56,0.9626362296556132
53,128,0.962522201226822
9,128,0.962522201226822
40,37,0.9624980081803048
54,13,0.9624665650856032
16,15,0.9623800408560426
21,287,0.9623668593727004
29,134,0.9623205788989848
23,283,0.962301029150411
9,74,0.9622769322075314
9,305,0.9622769322075314
54,122,0.9620965719439368
91,2,0.9620867373674638
91,77,0.9620867373674638
53,108,0.9620509193201068
23,69,0.9619441465642428
21,73,0.9618395531795496
54,314,0.9618232139207232
54,213,0.9618232139207232
37,26,0.961766402909109
82,91,0.961760946585941
82,76,0.961760946585941
99,10,0.9617601804457953
99,6,0.9617601804457953
89,46,0.9617580525710172
15,46,0.9617580525710172
34,99,0.9617572873355908
29,99,0.9617572873355908
29,94,0.9617572873355908
29,103,0.9617572873355908
34,94,0.9617572873355908
42,38,0.9617521341989406
102,47,0.9617449206580302
6,41,0.9617437199251868
6,31,0.9617437199251868
24,21,0.9617412239625852
44,30,0.9617397274567056
21,8,0.9617355586293046
53,270,0.9617307496498172
53,57,0.9617307496498172
9,270,0.9617307496498172
91,79,0.96173046305702
91,90,0.96173046305702
9,90,0.9617258006056636
26,30,0.9617255680402208
96,42,0.961725472352
99,228,0.9617250329788404
48,43,0.9617210374950086
11,24,0.9617200587345864
11,284,0.9617200587345864
42,186,0.9617173085593316
23,142,0.96171633790516
86,44,0.9617095501932248
104,45,0.9617041177617895
98,30,0.961700499109643
81,34,0.9617000814455472
80,27,0.9616927702115124
3,33,0.9616927702115124
80,33,0.9616927702115124
22,46,0.961683158208654
31,46,0.961683158208654
37,46,0.961683158208654
97,46,0.961683158208654
81,46,0.961683158208654
46,334,0.9616801751650652
91,70,0.961674244760965
79,33,0.9616684741976568
90,33,0.9616684741976568
53,101,0.961661778725854
101,33,0.9616614812413232
14,33,0.9616614812413232
77,27,0.9616329023391816
23,67,0.9613715852207032
99,243,0.96129940638045
110,208,0.961294905832186
53,64,0.9612034997782716
71,47,0.9610834472512254
91,133,0.960981575752116
91,84,0.960981575752116
23,133,0.960981575752116
26,27,0.9609266922051416
26,33,0.9609266922051416
24,102,0.960713577182184
11,300,0.9606702571717332
17,27,0.960657721565203
17,334,0.960657721565203
37,39,0.9606465344437048
21,330,0.960552456986124
60,42,0.9603913144411949
34,244,0.9603768616244046
9,324,0.9603275480603188
9,334,0.9603275480603188
9,99,0.9603275480603188
9,32,0.9603275480603188
9,245,0.9603275480603188
9,277,0.9603275480603188
13,32,0.9602908063356694
82,118,0.9602432249001192
82,115,0.9602432249001192
82,86,0.9602432249001192
91,81,0.9602432249001192
91,92,0.9602432249001192
91,115,0.9602432249001192
91,118,0.9602432249001192
91,86,0.9602432249001192
23,146,0.960237121578505
54,262,0.9602289183360287
11,87,0.9600748489701344
11,23,0.9600748489701344
11,253,0.9600748489701344
54,315,0.9600444412568336
29,50,0.959800037791142
34,50,0.959800037791142
54,216,0.959764468448897
72,39,0.959737836303421
65,30,0.9597313011139326
0,30,0.9597313011139326
11,311,0.9596634461724272
82,97,0.959591564341192
102,29,0.9595665632632772
37,29,0.9595665632632772
34,73,0.9594551494580282
29,202,0.959345196313146
11,40,0.9592905337282194
11,8,0.9592905337282194
42,322,0.959278207086286
29,2,0.9591607916581044
110,186,0.9591548470234348
21,282,0.959100726460666
11,149,0.959077659181282
11,248,0.959077659181282
45,37,0.9587386063853872
87,37,0.9587386063853872
11,48,0.9584539649907592
9,111,0.958324894433191
9,78,0.958324894433191
9,50,0.958324894433191
9,84,0.958324894433191
9,133,0.958324894433191
110,267,0.9582257168743468
42,114,0.9576925192998592
34,114,0.9576887840509886
81,252,0.9576279274990132
75,334,0.9574014150601586
54,38,0.9572547195230464
54,52,0.9572547195230464
72,34,0.9572359618987764
11,315,0.9570959268492968
11,232,0.9570959268492968
39,219,0.9570817987220924
23,233,0.9570562407991852
58,27,0.9570322111483396
58,334,0.9570322111483396
82,303,0.957028605988163
53,303,0.957028605988163
23,303,0.957028605988163
82,75,0.956973627904836
91,75,0.956973627904836
54,54,0.9567411877643692
11,56,0.9567244604135852
17,33,0.9567114964670193
82,301,0.9566512813457554
81,39,0.956641220285118
54,300,0.9566004483283066
11,54,0.9564795961460884
34,122,0.956386054501854
11,303,0.9562210161614528
21,218,0.9561675255453532
99,23,0.9560886298881808
7,312,0.955839229709896
71,135,0.9558035945676712
24,88,0.95570638859154
25,32,0.9556834672968691
26,44,0.9556695898994844
75,264,0.9556690690179696
16,36,0.9554898073154152
29,268,0.9551951158045066
29,139,0.955168260960874
29,206,0.955168260960874
34,202,0.9551557492811712
29,319,0.9551544258738556
21,302,0.9550750521798828
53,58,0.9549565936611868
23,58,0.9549565936611868
9,58,0.9549565936611868
82,242,0.9548504994955936
21,215,0.9548225184845796
102,30,0.9548044602858008
11,249,0.9547659629624912
110,235,0.9547273718625422
11,73,0.9546529278606132
110,301,0.9546443397602654
108,39,0.9544968847571084
21,197,0.9544485114614486
34,40,0.9544399220410996
42,117,0.954428538539796
42,124,0.954428538539796
71,39,0.9543405964460622
23,22,0.9542452595956326
24,22,0.9542452595956326
54,148,0.9540940990916932
11,144,0.9540098555845358
11,25,0.953819577964166
29,208,0.9537753421250263
11,219,0.9537457280010826
11,35,0.9537457280010826
11,44,0.953717327185902
11,42,0.953717327185902
11,329,0.953717327185902
11,30,0.953717327185902
11,46,0.953717327185902
11,34,0.953717327185902
11,43,0.953717327185902
11,334,0.953717327185902
11,94,0.953717327185902
11,37,0.953717327185902
11,33,0.953717327185902
11,324,0.953717327185902
11,27,0.953717327185902
11,47,0.953717327185902
11,39,0.953717327185902
11,41,0.953717327185902
11,32,0.953717327185902
11,245,0.953717327185902
11,80,0.953717327185902
11,99,0.953717327185902
11,45,0.953717327185902
11,255,0.953717327185902
11,277,0.953717327185902
11,103,0.953717327185902
29,315,0.9536348606546762
29,16,0.9533597824727535
11,13,0.9532277606166984
54,186,0.95313441441309
54,58,0.95313441441309
110,40,0.9529723947806102
54,317,0.952920192586206
91,58,0.952869734020942
11,78,0.952748797888974
11,133,0.952748797888974
11,50,0.952748797888974
34,38,0.9525718579450376
34,52,0.9525718579450376
67,46,0.95250903631909
0,153,0.9524363055971962
60,45,0.9523705149013436
99,273,0.9523432385291896
11,205,0.9522581414428092
42,241,0.9521784785917812
29,114,0.9521494941671544
11,71,0.9520007942621944
16,147,0.9518955546828298
99,222,0.9518586579611196
29,152,0.9518241131495784
42,216,0.9518127016191922
110,318,0.9517676853813342
42,95,0.951735818850627
99,100,0.9516319341549287
46,33,0.951534966430356
54,195,0.9513340756594884
110,252,0.9512794141131856
110,141,0.9512794141131856
0,177,0.9512506589484392
21,23,0.9512451019728756
24,303,0.95116600298814
0,46,0.9511165688124628
11,122,0.9510550111247854
110,197,0.9510400794681214
53,201,0.951004187068975
82,201,0.951004187068975
9,219,0.9509500584344605
11,65,0.950926237023466
108,27,0.9507941741912288
9,107,0.950687799088336
23,107,0.950687799088336
54,286,0.9506784359469272
29,11,0.9505756427646588
74,147,0.9505247307591784
29,124,0.9502913782053124
29,117,0.9502913782053124
16,292,0.950256110201864
16,301,0.950256110201864
53,242,0.9502162916871796
9,242,0.9502162916871796
23,242,0.9502162916871796
11,282,0.9502088735234204
11,331,0.9501541304639392
11,235,0.9501541304639392
11,247,0.9501541304639392
78,41,0.9498869332068022
78,43,0.9498869332068022
78,42,0.9498869332068022
78,32,0.9498869332068022
78,31,0.9498869332068022
29,224,0.949776014275229
11,321,0.9497381685985412
29,28,0.9496924531294744
11,10,0.9496038353625712
11,162,0.9496038353625712
11,6,0.9496038353625712
77,36,0.949579290465172
29,333,0.9495602933142548
29,225,0.9495602933142548
110,291,0.9495142355093598
42,121,0.949400965981281
54,121,0.949400965981281
108,26,0.9493677982839864
21,15,0.9492801694130056
23,237,0.9492535781268804
24,130,0.9492063057785852
91,88,0.94919033620573
53,88,0.94919033620573
82,88,0.94919033620573
111,289,0.9491872625879536
29,291,0.9490798412807367
99,321,0.9489052234172854
11,19,0.9486043370346954
108,270,0.9485642439143996
73,42,0.9482551611879576
99,68,0.948243371393832
99,121,0.948243371393832
99,329,0.948243371393832
99,63,0.948243371393832
99,134,0.948243371393832
99,53,0.948243371393832
99,331,0.948243371393832
99,61,0.948243371393832
99,235,0.948243371393832
99,85,0.948243371393832
99,247,0.948243371393832
99,94,0.948243371393832
109,30,0.9482348062717206
54,114,0.948221525675072
29,305,0.9480869728880942
9,301,0.9479768156268122
23,301,0.9479768156268122
53,301,0.9479768156268122
14,30,0.9479509663477024
48,30,0.9479509663477024
101,30,0.9479509663477024
29,251,0.947915227943444
36,46,0.94750624720314
77,46,0.94750624720314
74,222,0.9474309275744468
24,273,0.9473437425501356
82,244,0.9472810557842084
91,244,0.9472810557842084
23,135,0.9471965273629622
36,26,0.9470697529909756
42,198,0.946930922055759
76,324,0.9467569250088708
25,147,0.9464541351396
105,147,0.9464541351396
42,221,0.946421479161336
11,120,0.9462327622060644
24,63,0.9462143199936328
24,53,0.9462143199936328
24,94,0.9462143199936328
24,331,0.9462143199936328
24,134,0.9462143199936328
24,85,0.9462143199936328
24,68,0.9462143199936328
24,235,0.9462143199936328
24,61,0.9462143199936328
24,121,0.9462143199936328
11,333,0.9461944046321772
29,123,0.946178245649563
110,52,0.946167513981496
110,253,0.9461516487177116
110,87,0.9461516487177116
110,23,0.9461516487177116
54,124,0.9461114133159914
54,98,0.9461114133159914
54,118,0.9461114133159914
54,117,0.9461114133159914
34,58,0.9460692934842848
66,44,0.945979414204982
21,318,0.9456173941920496
11,163,0.9455768957721306
80,34,0.9454352682801992
3,34,0.9454352682801992
75,1,0.945428185860082
24,49,0.945247242555904
24,69,0.9451150342700956
44,42,0.9450589156818316
0,36,0.9449782232032772
46,44,0.9447737832302496
42,75,0.944637177380688
42,188,0.9446260553163632
42,187,0.9446260553163632
54,263,0.9445588138624734
11,305,0.9444199897425912
54,104,0.943830774482539
0,26,0.9438146867118384
54,319,0.943793942756358
42,319,0.943564444304342
29,328,0.9434890811920666
91,69,0.9434361113267192
11,271,0.9433806154297166
9,255,0.9433361568916524
9,271,0.9432725420509152
54,250,0.943202846084432
6,32,0.9431160188344108
42,178,0.943037590975306
42,189,0.943037590975306
110,48,0.9430231863617792
110,302,0.9430231863617792
34,59,0.9430021824571264
91,243,0.9430012706000273
82,243,0.9430012706000273
23,243,0.9430012706000273
53,243,0.9430012706000273
21,311,0.9429538871119664
54,95,0.942803763376199
21,150,0.9426650848388493
24,23,0.9426028636656684
3,29,0.9425638824286472
83,46,0.9425459628427406
16,46,0.9425459628427406
76,34,0.9424583130196356
89,45,0.942429377453114
15,45,0.942429377453114
29,216,0.9424193293113926
9,205,0.942396583856182
11,38,0.9420820099905935
42,318,0.9420635192670496
24,222,0.9420432117839208
16,177,0.941840804798702
110,271,0.941509309530802
91,252,0.9414376646174162
34,98,0.9413435224060902
34,124,0.9413435224060902
34,118,0.9413435224060902
34,117,0.9413435224060902
11,121,0.941121103896596
77,29,0.941074309410557
26,324,0.9407570883317417
35,324,0.9407570883317417
35,31,0.9407570883317417
35,43,0.9407570883317417
26,41,0.9407570883317417
26,43,0.9407570883317417
35,41,0.9407570883317417
26,31,0.9407570883317417
25,310,0.9407377286533688
82,73,0.9407155687993446
91,73,0.9407155687993446
82,310,0.9406600204847408
53,310,0.9406600204847408
23,310,0.9406600204847408
29,301,0.9406508187436756
91,242,0.94061259003222
11,218,0.9405126059446172
42,151,0.940452714620188
42,182,0.940452714620188
24,105,0.9403225027397834
74,280,0.9402036243200144
54,198,0.9399470776984524
29,198,0.939943125405796
110,24,0.9398618553321652
11,5,0.939800010708716
11,22,0.939800010708716
11,3,0.939800010708716
11,4,0.939800010708716
11,9,0.939800010708716
11,142,0.939800010708716
11,7,0.939800010708716
11,165,0.939800010708716
54,214,0.9397627359293544
24,140,0.9397522611670434
104,46,0.9397226666750834
104,43,0.9397226666750834
42,183,0.9393271128872998
3,44,0.9392850998847272
80,44,0.9392850998847272
24,255,0.9387703575717098
99,255,0.9387703575717098
67,277,0.9386928441863788
42,100,0.9386063280789134
0,19,0.9385360418001883
21,224,0.9385265813299228
21,274,0.9385265813299228
24,100,0.9384941453400084
39,177,0.938329368715047
34,128,0.938306068111106
80,147,0.9382774971991148
53,65,0.9379702304040284
23,65,0.9379702304040284
42,181,0.9379680504356614
42,180,0.9379360784267344
54,169,0.9378854206814694
110,202,0.9378458046705382
24,284,0.9377138247603202
71,312,0.9376015569118116
110,57,0.9375920551964444
104,32,0.937582891084096
54,221,0.937564020456784
82,130,0.9374064593528058
29,196,0.9373478068359524
82,7,0.9373035472146942
82,49,0.9371336359632084
0,40,0.9370671264375608
0,301,0.9370671264375608
47,334,0.9370368366467706
16,26,0.9365473613724518
11,158,0.9364961292498551
9,223,0.9363339002886064
53,223,0.9363339002886064
23,223,0.9363339002886064
11,134,0.9362425427607995
111,236,0.9361926323399512
23,244,0.93601077852087
53,244,0.93601077852087
9,244,0.93601077852087
54,101,0.9356954585524008
25,27,0.9356773936272822
23,5,0.9356600791175216
23,6,0.9356600791175216
24,10,0.9356600791175216
24,207,0.9356600791175216
23,207,0.9356600791175216
24,9,0.9356600791175216
23,4,0.9356600791175216
24,4,0.9356600791175216
24,6,0.9356600791175216
23,9,0.9356600791175216
23,3,0.9356600791175216
23,10,0.9356600791175216
24,3,0.9356600791175216
24,5,0.9356600791175216
42,128,0.9352475634669528
37,35,0.9349835485145768
96,334,0.9347450771012532
11,130,0.934666179808238
66,37,0.9346339426543526
9,69,0.9345491941931064
53,69,0.9345491941931064
11,246,0.9344352642513608
78,46,0.9343899360862316
29,136,0.9341493036037734
29,146,0.9341493036037734
34,48,0.9340311759360086
29,8,0.9337698314922706
29,127,0.9337698314922706
37,219,0.9334815991979604
102,219,0.9334815991979604
77,19,0.9333917144101684
54,178,0.9333618233797084
54,189,0.9333618233797084
11,319,0.9333379387248296
3,6,0.9331693199779114
108,47,0.9331603211904596
82,252,0.9329938194954176
54,318,0.9329203825397568
21,249,0.932811634452106
23,246,0.9327931600234804
21,38,0.9325801159510207
110,146,0.932574106781683
54,100,0.93253138553114
34,198,0.932457430051469
21,229,0.9322067934106084
110,178,0.932101760746872
110,189,0.932101760746872
110,187,0.932101760746872
110,206,0.932101760746872
110,188,0.932101760746872
21,146,0.9319913297422048
0,207,0.9319466901922324
75,177,0.9318772839169228
11,294,0.9318559990252886
54,187,0.931809993695186
54,188,0.931809993695186
99,124,0.9315939398720662
99,95,0.9315939398720662
99,112,0.9315939398720662
99,110,0.9315939398720662
99,202,0.9315939398720662
99,114,0.9315939398720662
99,82,0.9315939398720662
99,106,0.9315939398720662
99,83,0.9315939398720662
99,126,0.9315939398720662
104,324,0.9315243068699394
16,19,0.9312962179669696
111,244,0.9312616836892722
39,207,0.9312284122439236
75,2,0.931098426722187
75,40,0.9307773510399272
98,46,0.9304151790193642
84,46,0.9304151790193642
73,45,0.93028752819503
101,27,0.9301735489344056
14,27,0.9301735489344056
48,27,0.9301735489344056
54,132,0.9301570061871284
37,19,0.9301480626625548
29,128,0.9297445490043889
102,297,0.9296843681241131
34,148,0.929506843052707
60,324,0.9294327900133424
34,267,0.9293748993315984
110,237,0.9293493650649044
9,7,0.9291051228994334
53,7,0.9291051228994334
10,42,0.9291041629877514
41,42,0.9291041629877514
110,65,0.9289984704464886
7,270,0.9288399594328924
24,219,0.9288133584353278
99,219,0.9288133584353278
69,46,0.9280843380443335
68,46,0.9280843380443335
54,180,0.9280813911262652
29,197,0.9280523130362422
24,96,0.9280175204150736
29,254,0.9279411227126624
29,191,0.9279411227126624
23,234,0.9278851035296766
102,46,0.927681090057349
29,185,0.9276508932653262
54,181,0.9273259839520336
53,49,0.927284620747891
9,49,0.927284620747891
34,101,0.927208666788173
54,84,0.926952838287103
54,182,0.9269357258316222
54,151,0.9269357258316222
11,159,0.9269302993760786
54,190,0.926930142339429
70,46,0.9268774248464354
110,183,0.9264998259293944
110,28,0.9264998259293944
110,181,0.9264998259293944
9,252,0.9261046528703214
53,252,0.9261046528703214
23,252,0.9261046528703214
102,207,0.9259463910881974
7,241,0.9259195382773646
39,15,0.92589893454867
108,221,0.9256248565088182
102,252,0.92554072076894
37,252,0.92554072076894
91,310,0.9254892216757162
29,323,0.9254410421191148
54,183,0.9254401484800684
99,274,0.9253840064147544
54,128,0.9253668486210388
29,286,0.9252401734673832
54,131,0.9251679099803132
61,47,0.9249752081698558
7,221,0.924972881712367
110,38,0.9248350253943868
91,21,0.9247874952834282
99,159,0.9245997727005402
82,197,0.9244140817581228
53,197,0.9244140817581228
10,30,0.9243822818216736
41,30,0.9243822818216736
60,46,0.9243093448412304
60,43,0.9243093448412304
54,51,0.924293967033038
73,324,0.9240029375746436
0,292,0.923850833909507
11,307,0.9237597500702728
54,62,0.9237013160055684
9,101,0.9235565836095756
34,100,0.9235226024472056
24,56,0.9234525055312446
99,56,0.9234525055312446
74,252,0.9230583345861606
110,185,0.9227882235985247
110,180,0.9227882235985247
110,182,0.9227882235985247
110,293,0.9227882235985247
34,187,0.9227277832610176
34,188,0.9227277832610176
24,72,0.9227130003797648
24,106,0.9227130003797648
24,112,0.9227130003797648
91,287,0.9225095902168648
23,224,0.9224201910666964
58,37,0.9223183701545036
91,135,0.9222402382596014
82,135,0.9222402382596014
75,19,0.9220625064931888
60,32,0.9219813573088468
42,73,0.9219627937629246
53,321,0.9218885953169652
23,321,0.9218885953169652
82,321,0.9218885953169652
11,287,0.9218594051032316
39,19,0.9217763690290548
77,26,0.9217743097960064
23,281,0.9214432819993494
109,42,0.9202906095052884
42,213,0.9201303440748806
74,221,0.9199637523863252
34,159,0.9197805089764846
24,37,0.919778447378052
24,26,0.919778447378052
24,41,0.919778447378052
24,44,0.919778447378052
24,39,0.919778447378052
24,27,0.919778447378052
24,45,0.919778447378052
24,43,0.919778447378052
24,31,0.919778447378052
24,33,0.919778447378052
11,136,0.9197760713203004
108,241,0.919420376279201
21,4,0.9193022304371572
21,165,0.9193022304371572
21,7,0.9193022304371572
21,9,0.9193022304371572
21,3,0.9193022304371572
21,5,0.9193022304371572
29,125,0.919086269679524
23,101,0.9189412754992676
21,158,0.918799123709302
42,123,0.9187820232242988
54,123,0.9187820232242988
34,87,0.918763469341186
60,252,0.9185877085611812
11,313,0.9185343453633258
99,41,0.9183403921078704
99,33,0.9183403921078704
99,39,0.9183403921078704
99,37,0.9183403921078704
99,43,0.9183403921078704
99,31,0.9183403921078704
99,42,0.9183403921078704
99,44,0.9183403921078704
99,26,0.9183403921078704
99,27,0.9183403921078704
99,45,0.9183403921078704
99,47,0.9183403921078704
53,87,0.9183045099346528
11,63,0.9182823797862484
24,126,0.9181497433807574
24,104,0.9181497433807574
24,60,0.9181497433807574
24,98,0.9181497433807574
24,95,0.9181497433807574
24,114,0.9181497433807574
24,82,0.9181497433807574
24,120,0.9181497433807574
24,55,0.9181497433807574
24,124,0.9181497433807574
24,110,0.9181497433807574
24,83,0.9181497433807574
24,116,0.9181497433807574
24,202,0.9181497433807574
96,43,0.9179827306416
96,324,0.9179827306416
96,41,0.9179827306416
96,31,0.9179827306416
34,151,0.917674190920801
34,84,0.9175761023517904
29,84,0.9175761023517904
108,177,0.9174501738085749
24,274,0.9174439564803248
80,47,0.9173427040922774
3,47,0.9173427040922774
11,111,0.9172146561635884
11,84,0.9172146561635884
11,62,0.9172146561635884
21,159,0.9171897661510772
99,103,0.916899870369123
99,99,0.916899870369123
99,109,0.916899870369123
99,277,0.916899870369123
34,62,0.916776811314043
29,62,0.916776811314043
75,35,0.9166639781910778
26,334,0.9165838228592826
1,27,0.9165731045581692
88,207,0.9165630990813336
78,324,0.9165574593622734
11,216,0.9163362553557096
110,196,0.9162758529372864
9,123,0.9161911199472268
75,29,0.9156693907600154
23,284,0.9155780994286292
29,266,0.915518479294239
91,128,0.9151660110640824
54,162,0.9149275818509214
9,289,0.9148285138050553
91,101,0.9148275229534018
91,204,0.914614954196499
15,30,0.9145456729812776
89,30,0.9145456729812776
53,287,0.9144562475254668
82,287,0.9144562475254668
72,19,0.9144108855771824
21,291,0.9141883225361084
21,131,0.9140477888798408
110,127,0.9139634485622689
108,324,0.9139391305650716
11,197,0.9139341668391668
29,238,0.913861715288096
29,314,0.9137578941567818
11,88,0.913509122099242
11,201,0.913509122099242
72,329,0.913438333434618
53,67,0.9133904044863984
9,67,0.9133904044863984
42,23,0.9133645990337436
110,242,0.9131253977791278
24,248,0.9129345424013688
9,135,0.9127994100026818
53,135,0.9127994100026818
42,48,0.9125075974645755
42,302,0.9125075974645755
99,207,0.9122565205925998
61,39,0.9121388130845955
60,30,0.9121155995699072
91,321,0.911487156409406
29,73,0.911484543535619
24,277,0.9114478045392532
24,99,0.9114478045392532
24,109,0.9114478045392532
24,103,0.9114478045392532
85,334,0.9114291734271756
42,149,0.911241937520181
18,46,0.911065014709724
50,46,0.911065014709724
99,59,0.91090645475597
110,6,0.9107537402767156
45,27,0.9106562538677726
87,27,0.9106562538677726
42,65,0.9105338483907216
43,255,0.9103305126994384
55,255,0.9103305126994384
2,255,0.9103305126994384
38,255,0.9103305126994384
103,255,0.9103305126994384
23,140,0.9102958194945004
99,1,0.910183630720866
110,243,0.9101107771533542
91,228,0.9097661015255544
24,62,0.9096378119143704
35,46,0.9095984116634184
26,46,0.9095984116634184
110,299,0.9093155758988264
110,155,0.9093155758988264
110,29,0.9093155758988264
110,157,0.9093155758988264
91,74,0.909182545411994
11,123,0.9090866479420286
99,147,0.9090126026121098
99,177,0.9090126026121098
91,64,0.908719152531566
82,64,0.908719152531566
0,252,0.9086604433802687
42,54,0.9084005966533408
42,111,0.9078375085637546
54,111,0.9078375085637546
9,312,0.9077187159199992
42,165,0.9076259574969268
99,62,0.9075520232609816
93,147,0.9074973573127362
24,24,0.9073337140419634
21,315,0.907140094467812
74,289,0.9071396799269372
110,159,0.9070100031228606
7,62,0.9068752315740088
99,50,0.9065721298288264
91,146,0.9065247539121446
21,51,0.9060947848207668
102,15,0.9060159694052826
39,47,0.9059409264754904
99,299,0.9059186145465478
54,120,0.9058956301320684
80,37,0.9058403028436252
3,37,0.9058403028436252
36,35,0.90571210264602
21,132,0.9056280236778398
3,334,0.9054701964626518
80,334,0.9054701964626518
91,273,0.9053261001969424
74,307,0.9051093909030368
77,39,0.9050946844846328
36,29,0.9050745273783096
20,33,0.9050192911355752
110,292,0.904967128209631
110,273,0.904967128209631
102,177,0.9048394544500225
14,37,0.9047222548895736
48,37,0.9047222548895736
101,37,0.9047222548895736
111,294,0.9046956850351706
29,322,0.9041727109456948
24,1,0.9040771975478054
4,324,0.9036446022457024
99,307,0.9035514208485228
21,75,0.9035490969639872
