0.1787271946668625
232,28,0.12473395466804504
304,9,0.12472806870937347
204,11,0.12469325214624405
222,80,0.12446747720241547
21,91,0.124383345246315
202,100,0.12431660294532776
306,1,0.12429872900247574
101,34,0.12428615987300873
327,28,0.12413490563631058
186,108,0.1238565519452095
46,45,0.12385391443967819
264,60,0.12374137341976166
275,105,0.12371457368135452
316,4,0.1236499547958374
305,82,0.12363453209400177
6,23,0.12355902791023254
156,1,0.12354198843240738
45,63,0.12347697466611862
94,16,0.12344759702682495
243,43,0.12338648736476898
9,52,0.12332899123430252
165,73,0.12328504025936127
219,75,0.12324869632720947
14,38,0.12312886118888855
36,6,0.12280271202325821
176,110,0.12279997766017914
207,63,0.12275955080986023
244,39,0.12275063991546631
247,76,0.12259378284215927
237,85,0.12254979461431503
122,73,0.12248548865318298
87,90,0.1224777102470398
235,39,0.1223798468708992
39,88,0.1222212016582489
237,89,0.1221204623579979
120,17,0.12203042954206467
161,74,0.12192398309707642
7,100,0.1218363493680954
26,51,0.12183163315057755
58,46,0.12181511521339417
7,1,0.12152338027954102
43,28,0.12145869433879852
2,95,0.12143627554178238
149,8,0.12138556689023972
271,18,0.12137442827224731
34,91,0.12132114917039871
222,13,0.12127619236707687
31,104,0.1211363896727562
282,91,0.12093789130449295
218,2,0.12092090398073196
315,52,0.12091036140918732
237,69,0.1208861917257309
192,110,0.12080594152212143
235,22,0.12073364108800888
20,14,0.12060685455799103
148,65,0.12060566246509552
152,92,0.12056791037321091
264,45,0.12053808569908142
201,1,0.12050013244152069
147,79,0.12048991024494171
87,70,0.12023313343524933
7,106,0.12010984122753143
143,56,0.1199817806482315
192,73,0.11994615197181702
295,52,0.11987053602933884
35,65,0.11968714743852615
165,66,0.1196703091263771
193,73,0.11964470148086548
19,57,0.1196284070611
19,3,0.11957510560750961
277,88,0.1195266917347908
75,11,0.1194089949131012
43,94,0.11918123066425323
177,69,0.11918090283870697
172,9,0.11916787177324295
271,57,0.11901241540908813
149,60,0.11900919675827026
38,93,0.11896374821662903
268,94,0.1189243420958519
297,75,0.11890973150730133
139,75,0.11824890971183777
92,64,0.1182486042380333
17,62,0.11824168264865875
271,3,0.11812131106853485
249,5,0.11801242083311081
206,1,0.1178867369890213
152,93,0.11780863255262375
67,27,0.11766556650400162
200,103,0.11758070439100266
28,39,0.11753370612859726
246,94,0.11749997735023499
292,105,0.11747318506240845
55,75,0.11746151745319366
256,106,0.11726915836334229
257,106,0.11726915836334229
161,24,0.11685425788164139
28,59,0.11645355820655823
265,68,0.11643589287996292
245,77,0.11641500145196915
215,1,0.11639055609703064
271,72,0.11637811362743378
168,108,0.11619899421930313
294,82,0.11613666266202927
282,94,0.11609463393688202
28,1,0.11599956452846527
12,108,0.11598324775695801
295,91,0.11596225947141647
179,105,0.11594772338867188
271,31,0.11593639850616455
31,60,0.11591372638940811
36,28,0.11582645773887634
17,56,0.11578810214996338
258,107,0.11576313525438309
207,15,0.11572299152612686
332,105,0.11565645784139633
237,70,0.11554030328989029
206,51,0.11541490256786346
147,104,0.1153961792588234
129,34,0.11525478214025497
38,35,0.11523818969726562
310,57,0.11523005366325378
44,95,0.11513546854257584
304,108,0.11504361033439636
330,23,0.11504203826189041
237,11,0.11502697318792343
158,70,0.11496210098266602
38,2,0.11478864401578903
267,105,0.11476153135299683
166,77,0.11471116542816162
214,80,0.11470508575439453
130,95,0.11452892422676086
266,39,0.11449325829744339
276,5,0.11446172744035721
206,70,0.11442577093839645
155,1,0.11440511792898178
284,2,0.11436955630779266
306,0,0.11422386765480042
278,21,0.11421117186546326
252,43,0.11411129683256149
240,78,0.11408713459968567
34,84,0.11392074823379517
262,64,0.11390842497348785
237,37,0.11383654922246933
152,75,0.11379753798246384
29,27,0.11378630995750427
133,27,0.11378131061792374
7,60,0.1137024462223053
33,107,0.11365674436092377
270,12,0.11362551152706146
216,39,0.1135450080037117
237,73,0.11351561546325684
11,5,0.11348168551921844
308,27,0.1134488582611084
297,27,0.11331652104854584
46,70,0.11331389844417572
26,31,0.11329028010368347
287,28,0.1132739707827568
312,71,0.11327143758535385
218,62,0.11326643079519272
123,38,0.11318252235651016
39,6,0.11316470056772232
229,82,0.11279746145009995
222,83,0.11279318481683731
259,28,0.11273645609617233
270,3,0.11273307353258133
183,105,0.11267692595720291
