,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
22,0.842271159,0.069898901,0.271481054,0.007194245,0.271481054,0.424592019,0.028013277,0.022082402,0.687384851,0.424592019,0.163074998,0.066914498,0.255046685,0.022082402,0.133086931,0.206873557,0.163074998,0.744,0.271481054,0.028013277,0.271481054,0.271481054,0,0.206873557,0.163074998,0.125202196,0.222834703,0.133086931,0.424592019,0.133086931,0.163074998,0.163074998,0.112414826,0.206873557,0.163074998,0.133086931,0.175814988,0.163074998,0.133086931,0.32354693,0.168704156,0.168704156,0.066914498,0.255046685,0.206873557,0.271481054,0.022082402,0.206873557,0.163074998,0.163074998,0.32354693,0.025936599,0.010600707,0.049857993,0.255046685,0.112414826,0.163074998,0.023872679,0.112414826,0.32354693,0.206873557,0.121083697,0.02182825,0.036761943,0.163074998,0.133086931,0.255046685,0.222834703,0.036101083,0.03649635,0,0,0.028013277,0.028013277,0.133086931,0.098097872,0.133086931,0.098097872,0.271481054,0.206873557,0.842271159,0.133086931,0.32354693,0,0.123287671,0.454209032,0.049857993,0.069898901,0.112414826,0.049857993,0.053628691,0.164303377,0.206873557,0.206873557,0.101626678,0.133086931,0.163074998,0.044510386,0.222834703,0,0.424592019,0.271481054,0.844672167,0.32354693,0.163074998,0.206873557,0.206873557,0.206873557,0.163074998,0.424592019,0.028391167,0.156923077
23,0.23822486,0.082379097,0.549999175,0.0125,0.351665478,0.351665478,0.03846223,0.032258637,0.206873557,0.351665478,0.23822486,0,0.23822486,0.032258637,0.206873557,0.284037401,0.23822486,0.04109589,0.351665478,0.03846223,0.351665478,0.351665478,0.206873557,0,0.838709477,0.17190262,0.274166874,0.206873557,0.351665478,0.32354693,0.372579866,0.372579866,0.18526914,0.284037401,0.23822486,0.206873557,0.18526914,0.23822486,0.206873557,0.284037401,0.118644068,0.118644068,0.047619921,0.23822486,0.284037401,0.351665478,0.032258637,0.284037401,0.23822486,0.23822486,0.284037401,0.27804878,0.01734104,0.061343273,0.23822486,0.18526914,0.23822486,0.040909091,0.18526914,0.284037401,0.284037401,0.14897652,0.029819518,0.087912088,0.23822486,0.206873557,0.23822486,0.274166874,0,0.050632911,0,0,0.03846223,0.070588235,0.32354693,0.170310041,0.206873557,0.170310041,0.351665478,0.284037401,0.23822486,0.206873557,0.301587302,0,0.056074766,0.517415251,0.061343273,0.082379097,0.18526914,0.061343273,0.078342404,0.21283189,0.444229946,0.284037401,0.115768709,0.206873557,0.23822486,0.06,0.274166874,0,0.351665478,0.351665478,0.18526914,0.284037401,0.23822486,0.284037401,0.284037401,0.284037401,0.372579866,0.351665478,0.031578947,0.154639175
24,0.193613418,0.07496322,0.475531084,0,0.304051121,0.304051121,0.032258637,0.026217688,0.163074998,0.304051121,0.193613418,0,0.193613418,0.026217688,0.163074998,0.23822486,0.193613418,0,0.304051121,0.032258637,0.304051121,0.304051121,0.163074998,0.838709477,0,0.144176356,0.243677156,0.163074998,0.304051121,0.255046685,0.302808285,0.302808285,0.142026452,0.23822486,0.193613418,0.163074998,0.142026452,0.193613418,0.163074998,0.23822486,0,0,0.041172339,0.193613418,0.23822486,0.304051121,0.026217688,0.23822486,0.193613418,0.193613418,0.23822486,0,0,0.054521373,0.193613418,0.142026452,0.193613418,0,0.142026452,0.23822486,0.23822486,0.132409048,0.025084784,0.041172339,0.193613418,0.163074998,0.193613418,0.243677156,0,0,0,0,0.032258637,0.032258637,0.255046685,0.12745019,0.163074998,0.12745019,0.304051121,0.23822486,0.193613418,0.163074998,0.23822486,0,0,0.479833079,0.054521373,0.07496322,0.142026452,0.054521373,0.063671527,0.184015148,0.372579866,0.23822486,0.107359913,0.163074998,0.193613418,0,0.243677156,0,0.304051121,0.304051121,0.142026452,0.23822486,0.193613418,0.23822486,0.23822486,0.23822486,0.302808285,0.304051121,0,0
25,0.144176356,0.082379097,0.21283189,0.02278481,0.21283189,0.21283189,0.03846223,0.032258637,0.125202196,0.21283189,0.144176356,0,0.144176356,0.032258637,0.125202196,0.17190262,0.144176356,0.008498584,0.21283189,0.03846223,0.21283189,0.21283189,0.125202196,0.17190262,0.144176356,0,0.708500752,0.125202196,0.21283189,0.125202196,0.144176356,0.144176356,0.112126961,0.17190262,0.144176356,0.125202196,0.112126961,0.17037037,0.125202196,0.17190262,0.059431525,0.059431525,0.047619921,0.144176356,0.17190262,0.21283189,0.032258637,0.17190262,0.144176356,0.144176356,0.17190262,0.009230769,0.034482759,0.061343273,0.144176356,0.279805353,0.144176356,0.05915493,0.112126961,0.17190262,0.17190262,0.14897652,0.029819518,0.047619921,0.144176356,0.125202196,0.144176356,0.453010236,0,0.089974293,0,0,0.03846223,0.03846223,0.125202196,0.103073547,0.125202196,0.103073547,0.21283189,0.17190262,0.144176356,0.125202196,0.17190262,0,0.067055394,0.517415251,0.061343273,0.082379097,0.112126961,0.061343273,0.078342404,0.351665478,0.17190262,0.17190262,0.115768709,0.125202196,0.144176356,0.015873016,0.708500752,0,0.21283189,0.21283189,0.112126961,0.17190262,0.144176356,0.173789174,0.17190262,0.17190262,0.144176356,0.21283189,0.091525424,0.056105611
26,0.243677156,0.109892388,0.319248128,0.043269231,0.319248128,0.319248128,0.061343273,0.054521373,0.222834703,0.319248128,0.243677156,0,0.243677156,0.054521373,0.222834703,0.274166874,0.243677156,0.016042781,0.319248128,0.061343273,0.319248128,0.319248128,0.222834703,0.274166874,0.243677156,0.708500752,0,0.222834703,0.319248128,0.222834703,0.243677156,0.243677156,0.208482801,0.274166874,0.243677156,0.222834703,0.208482801,0.395189003,0.222834703,0.274166874,0.107843137,0.107843137,0.071429946,0.243677156,0.274166874,0.319248128,0.054521373,0.274166874,0.243677156,0.243677156,0.274166874,0.01734104,0.063829787,0.086581804,0.243677156,0.425925926,0.243677156,0.111702128,0.208482801,0.274166874,0.274166874,0.210270095,0.047041171,0.071429946,0.243677156,0.222834703,0.243677156,0.639392737,0,0.136585366,0,0,0.061343273,0.061343273,0.222834703,0.198550565,0.222834703,0.198550565,0.319248128,0.274166874,0.243677156,0.222834703,0.274166874,0,0.120879121,0.657472144,0.086581804,0.109892388,0.208482801,0.086581804,0.132409048,0.527498701,0.274166874,0.274166874,0.14710564,0.222834703,0.243677156,0.023809524,1,0,0.319248128,0.319248128,0.208482801,0.274166874,0.243677156,0.274166874,0.274166874,0.274166874,0.243677156,0.319248128,0.113924051,0.061728395
27,0.163074998,0.069898901,0.271481054,0.027131783,0.424592019,0.271481054,0.028013277,0.022082402,0.133086931,0.271481054,0.842271159,0.065217391,0.362068966,0.022082402,0.133086931,0.206873557,0.163074998,0.113924051,0.271481054,0.028013277,0.271481054,0.686440678,0.133086931,0.206873557,0.163074998,0.125202196,0.222834703,0,0.271481054,0.133086931,0.163074998,0.163074998,0.20610687,0.206873557,0.239495798,0.239495798,0.267015707,0.163074998,0.133086931,0.206873557,0.212598425,0.212598425,0.065217391,0.362068966,0.206873557,0.271481054,0.022082402,0.206873557,0.286307054,0.286307054,0.206873557,0.040358744,0.036649215,0.049857993,0.163074998,0.112781955,0.290196078,0.239495798,0.112414826,0.206873557,0.206873557,0.121083697,0.02182825,0.036761943,0.163074998,0.133086931,0.163074998,0.222834703,0.042553191,0.290196078,0,0,0.028013277,0.028013277,0.257918552,0.098097872,0.133086931,0.098097872,0.271481054,0.206873557,0.163074998,0.133086931,0.206873557,0,0.362068966,0.454209032,0.049857993,0.069898901,0.112414826,0.049857993,0.053628691,0.431578947,0.206873557,0.206873557,0.101626678,0.133086931,0.163074998,0.055045872,0.222834703,0,0.271481054,0.271481054,0.112414826,0.206873557,0.163074998,0.206873557,0.206873557,0.206873557,0.163074998,0.271481054,0.076923077,0.141509434
28,0.475531084,0.093360272,0.421998728,0.023364486,0.421998728,0.659999252,0.047619921,0.041172339,0.424592019,0.659999252,0.304051121,0.342857143,0.720502458,0.041172339,0.271481054,0.351665478,0.304051121,0.233160622,0.421998728,0.047619921,0.421998728,0.421998728,0.424592019,0.351665478,0.304051121,0.21283189,0.319248128,0.271481054,0,0.271481054,0.304051121,0.304051121,0.24904353,0.351665478,0.304051121,0.271481054,0.389500093,0.304051121,0.271481054,0.549999175,0.228571429,0.228571429,0.342857143,0.720502458,0.351665478,0.421998728,0.041172339,0.351665478,0.304051121,0.304051121,0.549999175,0.083798883,0.034013605,0.071429946,0.475531084,0.24904353,0.304051121,0.077319588,0.24904353,0.549999175,0.351665478,0.173472727,0.036757459,0.057143926,0.304051121,0.271481054,0.475531084,0.319248128,0.25,0.085308057,0,0,0.047619921,0.047619921,0.271481054,0.233510809,0.271481054,0.233510809,0.421998728,0.351665478,0.475531084,0.271481054,0.549999175,0,0.670212766,0.573196756,0.071429946,0.093360272,0.24904353,0.071429946,0.099989966,0.255398362,0.351665478,0.351665478,0.128249503,0.271481054,0.304051121,0.103448276,0.319248128,0,0.659999252,0.421998728,0.389500093,0.549999175,0.304051121,0.351665478,0.351665478,0.351665478,0.304051121,0.659999252,0.048780488,0.214285714
29,0.163074998,0.069898901,0.643321971,0,0.271481054,0.271481054,0.028013277,0.022082402,0.133086931,0.271481054,0.163074998,0,0.163074998,0.022082402,0.133086931,0.206873557,0.163074998,0,0.271481054,0.028013277,0.271481054,0.271481054,0.133086931,0.32354693,0.255046685,0.125202196,0.222834703,0.133086931,0.271481054,0,0.842271159,0.842271159,0.112414826,0.206873557,0.163074998,0.133086931,0.112414826,0.163074998,0.133086931,0.206873557,0,0,0.036761943,0.163074998,0.206873557,0.271481054,0.022082402,0.206873557,0.163074998,0.163074998,0.206873557,0,0,0.049857993,0.163074998,0.112414826,0.163074998,0,0.112414826,0.206873557,0.206873557,0.121083697,0.02182825,0.036761943,0.163074998,0.133086931,0.163074998,0.222834703,0,0,0,0,0.028013277,0.028013277,0.687384851,0.098097872,0.133086931,0.098097872,0.271481054,0.206873557,0.163074998,0.133086931,0.206873557,0,0,0.454209032,0.049857993,0.069898901,0.112414826,0.049857993,0.053628691,0.164303377,0.7283321,0.206873557,0.101626678,0.133086931,0.163074998,0,0.222834703,0,0.271481054,0.271481054,0.112414826,0.206873557,0.163074998,0.206873557,0.206873557,0.206873557,0.57413213,0.271481054,0,0
30,0.193613418,0.07496322,0.720502458,0.006257822,0.304051121,0.304051121,0.032258637,0.026217688,0.163074998,0.304051121,0.193613418,0,0.193613418,0.026217688,0.163074998,0.23822486,0.193613418,0.020979021,0.304051121,0.032258637,0.304051121,0.304051121,0.163074998,0.372579866,0.302808285,0.144176356,0.243677156,0.163074998,0.304051121,0.842271159,0,1,0.142026452,0.23822486,0.193613418,0.163074998,0.142026452,0.193613418,0.163074998,0.23822486,0.034482759,0.034482759,0.041172339,0.193613418,0.23822486,0.304051121,0.026217688,0.23822486,0.193613418,0.193613418,0.23822486,0.02276176,0.009416196,0.054521373,0.193613418,0.142026452,0.193613418,0.020862309,0.142026452,0.23822486,0.23822486,0.132409048,0.025084784,0.211640212,0.193613418,0.163074998,0.193613418,0.243677156,0,0.034307497,0,0,0.032258637,0.138728324,0.842271159,0.12745019,0.163074998,0.12745019,0.304051121,0.23822486,0.193613418,0.163074998,0.23822486,0,0.038848921,0.479833079,0.054521373,0.07496322,0.142026452,0.054521373,0.063671527,0.184015148,0.838709477,0.23822486,0.107359913,0.163074998,0.193613418,0.042253521,0.243677156,0,0.304051121,0.304051121,0.142026452,0.23822486,0.193613418,0.23822486,0.23822486,0.23822486,0.681647619,0.304051121,0.028380634,0.16097561
31,0.193613418,0.07496322,0.720502458,0.006257822,0.304051121,0.304051121,0.032258637,0.026217688,0.163074998,0.304051121,0.193613418,0,0.193613418,0.026217688,0.163074998,0.23822486,0.193613418,0.020979021,0.304051121,0.032258637,0.304051121,0.304051121,0.163074998,0.372579866,0.302808285,0.144176356,0.243677156,0.163074998,0.304051121,0.842271159,1,0,0.142026452,0.23822486,0.193613418,0.163074998,0.142026452,0.193613418,0.163074998,0.23822486,0.034482759,0.034482759,0.041172339,0.193613418,0.23822486,0.304051121,0.026217688,0.23822486,0.193613418,0.193613418,0.23822486,0.02276176,0.009416196,0.054521373,0.193613418,0.142026452,0.193613418,0.020862309,0.142026452,0.23822486,0.23822486,0.132409048,0.025084784,0.211640212,0.193613418,0.163074998,0.193613418,0.243677156,0,0.034307497,0,0,0.032258637,0.138728324,0.842271159,0.12745019,0.163074998,0.12745019,0.304051121,0.23822486,0.193613418,0.163074998,0.23822486,0,0.038848921,0.479833079,0.054521373,0.07496322,0.142026452,0.054521373,0.063671527,0.184015148,0.838709477,0.23822486,0.107359913,0.163074998,0.193613418,0.042253521,0.243677156,0,0.304051121,0.304051121,0.142026452,0.23822486,0.193613418,0.23822486,0.23822486,0.23822486,0.681647619,0.304051121,0.028380634,0.16097561
32,0.142026452,0.066414066,0.24904353,0.018939394,0.307692308,0.24904353,0.025087767,0.019232165,0.112414826,0.24904353,0.142026452,0,0.142026452,0.019232165,0.112414826,0.289757968,0.142026452,0.061728395,0.24904353,0.025087767,0.24904353,0.297520661,0.112414826,0.18526914,0.142026452,0.112126961,0.208482801,0.20610687,0.24904353,0.112414826,0.142026452,0.142026452,0,0.439027721,0.147540984,0.147540984,0.092000255,0.142026452,0.112414826,0.18526914,0.069230769,0.069230769,0.033723621,0.142026452,0.18526914,0.24904353,0.019232165,1,0.218623482,0.218623482,0.18526914,0.065502183,0.025380711,0.046646837,0.142026452,0.092000255,0.770114943,0.147540984,0.092000255,0.18526914,0.18526914,0.113285175,0.019576356,0.033723621,0.142026452,0.112414826,0.142026452,0.208482801,0,0.770114943,0,0,0.030927835,0.025087767,0.112414826,0.077860721,0.112414826,0.846309838,0.24904353,0.18526914,0.142026452,0.112414826,0.18526914,0,0.075630252,0.436595975,0.046646837,0.066414066,0.092000255,0.046646837,0.046706685,0.150723937,0.18526914,0.18526914,0.097685857,0.112414826,0.222127095,0.151785714,0.208482801,0,0.24904353,0.24904353,0.092000255,0.18526914,0.142026452,0.18526914,0.439027721,0.18526914,0.142026452,0.24904353,0.037383178,0.165137615
33,0.23822486,0.082379097,0.351665478,0.008928571,0.351665478,0.351665478,0.03846223,0.032258637,0.206873557,0.351665478,0.23822486,0,0.23822486,0.032258637,0.206873557,0.444229946,0.23822486,0.02955665,0.351665478,0.03846223,0.351665478,0.351665478,0.206873557,0.284037401,0.23822486,0.17190262,0.274166874,0.206873557,0.351665478,0.206873557,0.23822486,0.23822486,0.439027721,0,0.23822486,0.206873557,0.18526914,0.23822486,0.206873557,0.284037401,0.040909091,0.040909091,0.047619921,0.23822486,0.284037401,0.351665478,0.032258637,0.673076439,0.23822486,0.23822486,0.284037401,0.031746032,0.012738854,0.061343273,0.23822486,0.18526914,0.564515588,0.098039216,0.18526914,0.284037401,0.284037401,0.14897652,0.029819518,0.047619921,0.23822486,0.206873557,0.23822486,0.274166874,0,0.20361991,0,0,0.03846223,0.03846223,0.206873557,0.170310041,0.206873557,0.403579513,0.351665478,0.284037401,0.23822486,0.206873557,0.284037401,0,0.045454545,0.517415251,0.061343273,0.082379097,0.18526914,0.061343273,0.078342404,0.21283189,0.284037401,0.284037401,0.115768709,0.206873557,0.372579866,0.114130435,0.274166874,0,0.351665478,0.351665478,0.18526914,0.284037401,0.23822486,0.284037401,1,0.284037401,0.23822486,0.351665478,0.028735632,0.151685393
34,0.193613418,0.07496322,0.304051121,0.025,0.304051121,0.304051121,0.032258637,0.026217688,0.163074998,0.304051121,0.193613418,0,0.322429907,0.026217688,0.163074998,0.23822486,0.193613418,0.02739726,0.475531084,0.032258637,0.304051121,0.304051121,0.163074998,0.23822486,0.193613418,0.144176356,0.243677156,0.239495798,0.304051121,0.163074998,0.193613418,0.193613418,0.147540984,0.23822486,0,1,0.358381503,0.193613418,0.163074998,0.23822486,0.156779661,0.156779661,0.041172339,0.322429907,0.23822486,0.475531084,0.026217688,0.23822486,0.242152466,0.242152466,0.23822486,0.029268293,0.034682081,0.054521373,0.193613418,0.142026452,0.274261603,1,0.142026452,0.23822486,0.23822486,0.132409048,0.025084784,0.041172339,0.193613418,0.163074998,0.193613418,0.243677156,0,0.274261603,0,0,0.032258637,0.032258637,0.325123153,0.12745019,0.163074998,0.12745019,0.304051121,0.564515588,0.193613418,0.163074998,0.23822486,0,0.322429907,0.479833079,0.054521373,0.07496322,0.142026452,0.054521373,0.063671527,0.540697674,0.23822486,0.23822486,0.107359913,0.163074998,0.193613418,0.135,0.243677156,0,0.304051121,0.475531084,0.142026452,0.23822486,0.193613418,0.23822486,0.23822486,0.838709477,0.193613418,0.304051121,0.078947368,0.139175258
35,0.163074998,0.069898901,0.271481054,0.025,0.271481054,0.271481054,0.028013277,0.022082402,0.133086931,0.271481054,0.163074998,0,0.322429907,0.022082402,0.133086931,0.206873557,0.163074998,0.02739726,0.424592019,0.028013277,0.271481054,0.271481054,0.133086931,0.206873557,0.163074998,0.125202196,0.222834703,0.239495798,0.271481054,0.133086931,0.163074998,0.163074998,0.147540984,0.206873557,1,0,0.358381503,0.163074998,0.133086931,0.219178082,0.156779661,0.156779661,0.036761943,0.322429907,0.206873557,0.424592019,0.022082402,0.206873557,0.242152466,0.242152466,0.206873557,0.029268293,0.034682081,0.049857993,0.163074998,0.112414826,0.274261603,1,0.112414826,0.206873557,0.206873557,0.121083697,0.02182825,0.036761943,0.163074998,0.133086931,0.163074998,0.222834703,0,0.274261603,0,0,0.029411765,0.028013277,0.325123153,0.098097872,0.133086931,0.098097872,0.271481054,0.490223176,0.163074998,0.133086931,0.206873557,0,0.322429907,0.454209032,0.049857993,0.069898901,0.112414826,0.049857993,0.053628691,0.540697674,0.206873557,0.215,0.101626678,0.133086931,0.163074998,0.135,0.222834703,0,0.271481054,0.424592019,0.112414826,0.206873557,0.163074998,0.206873557,0.206873557,0.7283321,0.163074998,0.271481054,0.078947368,0.139175258
36,0.222127095,0.066414066,0.24904353,0.031088083,0.24904353,0.389500093,0.025087767,0.019232165,0.175814988,0.389500093,0.142026452,0,0.377245509,0.019232165,0.112414826,0.18526914,0.142026452,0.011627907,0.24904353,0.025087767,0.24904353,0.24904353,0.175814988,0.18526914,0.142026452,0.112126961,0.208482801,0.267015707,0.389500093,0.112414826,0.142026452,0.142026452,0.092000255,0.18526914,0.358381503,0.358381503,0,0.142026452,0.112414826,0.289757968,0.164021164,0.164021164,0.033723621,0.377245509,0.18526914,0.24904353,0.019232165,0.18526914,0.272727273,0.272727273,0.289757968,0.012658228,0.047619048,0.046646837,0.222127095,0.104477612,0.236842105,0.358381503,0.092000255,0.289757968,0.18526914,0.12195122,0.019576356,0.033723621,0.142026452,0.112414826,0.222127095,0.208482801,0,0.236842105,0,0,0.025087767,0.025087767,0.397435897,0.077860721,0.112414826,0.077860721,0.24904353,0.18526914,0.222127095,0.112414826,0.289757968,0,0.377245509,0.436595975,0.046646837,0.066414066,0.092000255,0.046646837,0.072,0.744,0.18526914,0.215686275,0.097685857,0.112414826,0.142026452,0.019607843,0.208482801,0,0.389500093,0.24904353,0.143886925,0.439027721,0.142026452,0.18526914,0.18526914,0.18526914,0.142026452,0.389500093,0.104895105,0.06122449
37,0.193613418,0.07496322,0.304051121,0.02278481,0.304051121,0.304051121,0.032258637,0.026217688,0.163074998,0.304051121,0.193613418,0,0.193613418,0.026217688,0.163074998,0.23822486,0.193613418,0.008498584,0.304051121,0.032258637,0.304051121,0.304051121,0.163074998,0.23822486,0.193613418,0.17037037,0.395189003,0.163074998,0.304051121,0.163074998,0.193613418,0.193613418,0.142026452,0.23822486,0.193613418,0.163074998,0.142026452,0,0.163074998,0.23822486,0.059431525,0.059431525,0.041172339,0.193613418,0.23822486,0.304051121,0.026217688,0.23822486,0.193613418,0.193613418,0.23822486,0.009230769,0.034482759,0.054521373,0.193613418,0.279805353,0.193613418,0.05915493,0.142026452,0.23822486,0.23822486,0.132409048,0.025084784,0.041172339,1,0.163074998,0.193613418,0.243677156,0,0.089974293,0,0,0.032258637,0.032258637,0.163074998,0.12745019,0.163074998,0.12745019,0.304051121,0.23822486,0.193613418,0.255046685,0.23822486,0,0.067055394,0.479833079,0.054521373,0.07496322,0.142026452,0.054521373,0.063671527,0.184015148,0.23822486,0.23822486,0.107359913,0.163074998,0.193613418,0.015873016,0.395189003,0,0.304051121,0.304051121,0.142026452,0.23822486,0.193613418,0.372579866,0.23822486,0.23822486,0.193613418,0.304051121,0.091525424,0.056105611
38,0.163074998,0.069898901,0.271481054,0.046875,0.271481054,0.271481054,0.028013277,0.022082402,0.133086931,0.271481054,0.163074998,0,0.163074998,0.022082402,0.315372824,0.206873557,0.163074998,0.01754386,0.271481054,0.028013277,0.271481054,0.271481054,0.133086931,0.206873557,0.163074998,0.125202196,0.222834703,0.133086931,0.271481054,0.133086931,0.163074998,0.163074998,0.112414826,0.206873557,0.163074998,0.133086931,0.112414826,0.163074998,0,0.206873557,0.053191489,0.053191489,0.036761943,0.163074998,0.206873557,0.271481054,0.022082402,0.206873557,0.163074998,0.163074998,0.206873557,0.01910828,0.072,0.049857993,0.163074998,0.112414826,0.163074998,0.052325581,0.266386647,0.206873557,0.490223176,0.147540984,0.02182825,0.036761943,0.163074998,0.468554247,0.163074998,0.222834703,0,0.063492063,0,0,0.028013277,0.028013277,0.133086931,0.345369559,0.687384851,0.098097872,0.271481054,0.206873557,0.163074998,0.133086931,0.206873557,0,0.060240964,0.454209032,0.049857993,0.069898901,0.844672167,0.049857993,0.096774194,0.164303377,0.206873557,0.206873557,0.101626678,0.315372824,0.163074998,0.026315789,0.222834703,0,0.271481054,0.271481054,0.112414826,0.206873557,0.163074998,0.206873557,0.206873557,0.206873557,0.163074998,0.271481054,0.126760563,0.068493151
39,0.372579866,0.082379097,0.351665478,0.037656904,0.351665478,0.549999175,0.03846223,0.032258637,0.32354693,0.549999175,0.23822486,0,0.372579866,0.032258637,0.206873557,0.284037401,0.23822486,0.027522936,0.351665478,0.03846223,0.351665478,0.351665478,0.32354693,0.284037401,0.23822486,0.17190262,0.274166874,0.206873557,0.549999175,0.206873557,0.23822486,0.23822486,0.18526914,0.284037401,0.23822486,0.219178082,0.289757968,0.23822486,0.206873557,0,0.259574468,0.259574468,0.047619921,0.372579866,0.284037401,0.351665478,0.032258637,0.284037401,0.243243243,0.243243243,0.444229946,0.705882353,0.052325581,0.061343273,0.372579866,0.18526914,0.275423729,0.219178082,0.18526914,0.444229946,0.284037401,0.14897652,0.029819518,0.047619921,0.23822486,0.206873557,0.372579866,0.274166874,0,0.275423729,0,0,0.03846223,0.03846223,0.237623762,0.170310041,0.206873557,0.170310041,0.351665478,0.284037401,0.372579866,0.206873557,0.673076439,0,0.23943662,0.517415251,0.061343273,0.082379097,0.18526914,0.061343273,0.078342404,0.350877193,0.284037401,0.376884422,0.115768709,0.206873557,0.23822486,0.045226131,0.274166874,0,0.549999175,0.351665478,0.289757968,0.444229946,0.23822486,0.284037401,0.284037401,0.284037401,0.23822486,0.549999175,0.095238095,0.139896373
40,0.191489362,0,0.056603774,0.02734375,0.185840708,0.705882353,0,0,0,0.305555556,0,0.054945055,0.252173913,0,0.057142857,0.055555556,0.047169811,0.191489362,0.054054054,0,0.142857143,0.205128205,0.168704156,0.118644068,0,0.059431525,0.107843137,0.212598425,0.228571429,0,0.034482759,0.034482759,0.069230769,0.040909091,0.156779661,0.156779661,0.164021164,0.059431525,0.053191489,0.259574468,0,1,0.054945055,0.252173913,0.09,0.054054054,0,0.069230769,0.205020921,0.205020921,0,0.095022624,0.037037037,0,0,0.113636364,0.213438735,0.156779661,0.036082474,0,0.126126126,0.086021505,0,0,0,0.048076923,0,0.073394495,0.032258065,0.213438735,0,0,0,0,0.168949772,0.035175879,0.04587156,0,0,0.098113208,0.191489362,0,0.102439024,0,0.252173913,0.215189873,0,0,0.037037037,0,0.053191489,0.244680851,0.034482759,0.472222222,0,0.050505051,0,0.055555556,0.107843137,0,0.305555556,0.054054054,0,0.138888889,0.049019608,0.094017094,0.040909091,0,0.034482759,0.2,0.077669903,0.142857143
41,0.191489362,0,0.056603774,0.02734375,0.185840708,0.705882353,0,0,0,0.305555556,0,0.054945055,0.252173913,0,0.057142857,0.055555556,0.047169811,0.191489362,0.054054054,0,0.142857143,0.205128205,0.168704156,0.118644068,0,0.059431525,0.107843137,0.212598425,0.228571429,0,0.034482759,0.034482759,0.069230769,0.040909091,0.156779661,0.156779661,0.164021164,0.059431525,0.053191489,0.259574468,1,0,0.054945055,0.252173913,0.09,0.054054054,0,0.069230769,0.205020921,0.205020921,0,0.095022624,0.037037037,0,0,0.113636364,0.213438735,0.156779661,0.036082474,0,0.126126126,0.086021505,0,0,0,0.048076923,0,0.073394495,0.032258065,0.213438735,0,0,0,0,0.168949772,0.035175879,0.04587156,0,0,0.098113208,0.191489362,0,0.102439024,0,0.252173913,0.215189873,0,0,0.037037037,0,0.053191489,0.244680851,0.034482759,0.472222222,0,0.050505051,0,0.055555556,0.107843137,0,0.305555556,0.054054054,0,0.138888889,0.049019608,0.094017094,0.040909091,0,0.034482759,0.2,0.077669903,0.142857143
42,0.060606061,0.093360272,0.057143926,0,0.057143926,0.071428571,0.115648379,0.099989966,0.036761943,0.082191781,0.041172339,1,0.225,0.099989966,0.036761943,0.047619921,0.041172339,0.060606061,0.057143926,0.115648379,0.057143926,0.097560976,0.066914498,0.047619921,0.041172339,0.047619921,0.071429946,0.065217391,0.342857143,0.036761943,0.041172339,0.041172339,0.033723621,0.047619921,0.041172339,0.036761943,0.033723621,0.041172339,0.036761943,0.047619921,0.054945055,0.054945055,0,0.225,0.047619921,0.057143926,0.099989966,0.047619921,0.041172339,0.041172339,0.047619921,0,0,0.173472727,0.041172339,0.033723621,0.041172339,0,0.033723621,0.047619921,0.047619921,0.071429946,0.089268115,0.138778105,0.041172339,0.036761943,0.041172339,0.071429946,0.310344828,0,0,0,0.115648379,0.115648379,0.036761943,0.031620295,0.036761943,0.031620295,0.057143926,0.047619921,0.060606061,0.036761943,0.047619921,0,0.225,0.128249503,0.071429946,0.093360272,0.033723621,0.173472727,0.041172339,0.057143926,0.047619921,0.047619921,0.128249503,0.036761943,0.041172339,0,0.071429946,0,0.082191781,0.057143926,0.033723621,0.082191781,0.041172339,0.047619921,0.047619921,0.047619921,0.041172339,0.057143926,0,0
